target	text
1	人間には、これとは一味違う首の振り方もある。
1	例えば、日本人が、人の話を聞いていて、その内容に感激、感動した時などに思わず首を振るというそれである。
0	話の内容に同意をするなら、うなずくだけですむのだが、時として、話者の論点、表現力に感心するあまりに、首を横に振ることがある。
1	ところが、この動作は、特に欧米系の人々にとっては「不可解」なものとなる。
0	彼らにとっては、悲しさとか否定的な合図であるはずの首の横振りが、日本人にとっては感心、感嘆の合図にもなるからである。
1	日本人のこの「感動の首の横振り」も、実は日本人だけの「専売特許」ではない。
0	インドでも、人の話に感心、感動したときなどには、首を横に振るとのことである。
1	さて、今回の話を読んで、あなたは首を縦に振りますか、それとも、横に振りますか。
0	外国語、特に話し言葉が上達してくると、あなたにとって関心ある国や、文化圏に対する姿勢は一変する。
1	それは、知りたいことを自分で聞いたり尋ねたりすることができるようになるからだ。
0	それまでは、百科事典や読み物からの単なる情報や知識を通しての学習であったものが、自分の言葉を通して、生身の人間との交信に変わるからだ。
0	書物は、読み手にいろいろなことを教えてはくれるが、その都度生まれる疑問や質問には一々答えてはくれない。
1	何かを学ぶ上で大切なのは、自分なりの質問を持つということにある。
1	その質問が解消した時や新たな発見に出会ったときに、初めて、「理解できた」と言えるのではないだろうか。
0	特に、人間の暮らし振りや、その背景にある世界観や価値観に接しようとすれば、言わば、彼らの「体温」に触れることが重要になる。
0	相手の懐に飛び込むとき、言葉の習得は欠かせないものとなる。
1	納期に関しての認識の違いに驚かされたことがあります。
0	アメリカのある大手メーカーから原材料を輸入した時の例ですが、期日になっても注文量の半分強しか納入されませんでした。
1	生産の遅れによるものだったのですが、残りは何日までに送るということでした。
1	その会社では納入先への納期達成率がグラフ化され管理されていました。
0	日本では納期については100％達成が義務ですから、納入が100％達成できない場合には取引関係を維持することが難しくなるのだ、と説明してもすぐには理解できないようでした。
1	合理的な面が多いアメリカでもこういう一面もあるのかと考えさせられました。
0	日本の鉄道や宅配便の正確さは世界に冠たるものであると改めて感じたものです。
0	アメリカ社会の特徴として、ちょっとした契約でも弁護士がチェックするという慣習があり、多民族社会の必要性とはいえ、時によっては事態を複雑化させることもあります。
1	一長一短はあるにせよ、日米比較においてはアメリカの方がよりオープンで合理的なビジネスシステムを持っているといえるでしょう。
0	明治以降、現代ビジネスを主として欧米から学んできた日本人としてはアメリカ型のビジネスが比較的理解しやすいこともあり、異和感なしに入り込めるのではないでしょうか。
1	なぜ日本では障害者を見かけないのでしょう？
0	日本について一つ私にとって気にかかる事があります。
1	それは身体に障害を持つ人々です。
1	彼らは何処に居るのでしょうか？
0	まるで彼らは存在していないようです。
0	まるで彼らが恥ずべき存在で、隠れるように生活しなければならないようです。
1	アメリカでは、デパートで、バーで、通りでいつでも彼らを見かけます。
0	それが日常的なので彼らに気づかない時もあります。
1	これが当然であるべきなのです。
0	彼ら自身に異常だとか、醜いと感じさせるべきではないのです。
1	彼らはほかの人々と同様、レストランでの会食、観光旅行、多くの友人と遊ぶなどの、娯楽を楽しむべきなのです。
0	日本は五十年以上戦争のない国なので、アメリカのように多くの帰還兵はいないでしょうが、日本には車やバイクの運転、スキーを楽しむ人がいます。
1	加えて、多くの人々が障害を持って生まれています。
0	私には二人の車椅子の友人と、一人のバイク事故で片足を失った帰還兵ではない友人があります。
1	間違いなく日本では肉体的に障害をもつ者といえるでしょう。
0	そしてアメリカでは身体に障害を持つ人を友人に持つ事は珍しいことではないと思います。
1	彼らとは病院や社会奉仕で知り合ったのではなく、友人を介して知り合ったのです。
0	実際、三人共それなりに友人の間で人気がありました。
1	実際一人は下半身マヒでしたがハンサムで女性に結構人気がありました。
0	彼らは社会から逃げ隠れるような事はしませんでした。
1	外に出かけて、人々と過ごしました。
1	更に大事なことは、周囲の人々も彼らと過ごすことを楽しんでいた事です。
0	しかしながら、日本ではそのような人々をバーやレストラン、街、テレビで見る事はほとんどありません。
1	身体に障害を持つ人々は事実上存在しないかのようです。
0	彼らがもし世の中に出ていく事をためらう気持ちがあってもその事を責めることはできません。
1	しかし、彼らにその様に思わせるべきではありません。
0	それでも私には日本社会が彼らを受け入れさせないような不快な印象を感じます。
0	障害を持つ人をより保護するために日本が行っている努力は逆に状況を悪くしているようにみえます。
1	日本人は障害を持つ人々をマスコミから締め出すことが最善であると思っているように感じます。
0	例として、最近、日本のレコード会社がある新譜の発売をそのアルバムのジャケットが無地のデザインとして発売できるまで延期しました。
1	理由として、アメリカ盤のジャケットには三本足の犬の写真が使われていたからです。
0	そのことはまるで足が一本足りない犬を公の目から隠すかのようです。
1	このようなことを私の友人に何と言えばよいのでしょうか？
0	暴力やレイプなどの描写を見せておきながら、障害をもつ人や動物をどうして見せることがいけないのでしょうか？
1	もちろんその様な検閲が良かれという意向の元行われているのは私も理解します。
0	障害を持つ人々がほかの誰とも同じなのだということを見せるためにマスコミ関連で彼らを雇用し、積極的にでてゆくべきだと思います。
1	アメリカでは彼ら、そして彼らをサポートする人達は映画やテレビで障害を持つ者が活躍するのを見たがっています。
1	日本と比較しても障害を持つ人をマスコミ関係でよく見かけます。
0	メロドラマ、コメディー、恐怖ものなどで彼らを見かけます。
1	彼らは善良な人、悪人、ごく普通の人を演じています。
0	そしてもっとも著名な大統領の一人、フランクリン・D・ルーズベルト、彼は車椅子の生活でしたし、1984年のミス・アメリカ、彼女は耳が不自由という障害を持っていました。
0	少し前になりますが、国民的コメディアン、ビートたけしが瀕死の重傷を負う原付バイク事故に遭いました。
1	彼が負った障害にかかわらず、誰もが未だ彼を好きです。
0	私は日本人が障害を持つ人を、人々がビール片手に談笑することを楽しむように当たり前の如く見始めたのだと感心しました。
1	障害を持つ人自身、彼らがごく普通に人間であるという模範として彼を見ると良い、と私は願いました。
1	もしかすると私の言っていることは間違っているかも知れませんが、次第に彼の持つ人気番組は減ってきました。
0	私の夫によれば人々が彼を正視できなくなる、人々のアイドルが人々にとって『完全』でなくなったことを見ることが心苦しくなったという事ではないかということでした。
1	もしこれが本当ならば、とても嘆かわしいことです。
0	スーパーモデルであろうと、有名なポップシンガーであろうと－は完璧ではないのです。
1	すべての人は少なくとも一つはハンデを持っているのです。
0	一つだけ違うことは、障害を持つ人々、彼らがそれが何であるかを自分で分かっていることなのです。
1	1994年から横浜市国際学生会館に勤め、留学生の支援事業、市民の異文化理解事業、留学生と市民の交流事業に従事している。
0	横浜市の職員として今までさまざまな仕事や研究をされてこられたわけですが、現在の留学生相手の仕事はいかがですか？
1	とてもやり甲斐のある仕事だと思います。
0	ずうっとこういう仕事がやりたかったんですね。
0	それは、自分がかつて留学生だったこともありますし、横浜が、留学生にとっても、またほかの外国人にとっても、住みやすい街になるようなお手伝いをしたいと思っていたのです。
1	日本人というのは白人を崇拝し、アジアの人にあまり関心を持たないで、アジアの人は「下」という意識を持っている人がまだ多くいます。
1	そういう意識をなんとか変えたいと思っています。
0	このような事業を通して、横浜で学んだ留学生たちの将来の活躍を願っています。
0	私は、この学生会館に来た時はすでに30歳を越えていたんですけど、ここに来てからできるようになったことがたくさんありますね。
1	一つの企画をするのに、本当に一から考えて、実施にあたるまで、いろんなことが学べます。
0	留学生たちとスポーツをするようになったり、中国語を習ったりもしています。
1	今の仕事がたいへん気に入っています。
1	ドラマ「大奥」は女性が主役の珍しい時代劇映画です。
0	大奥とは、徳川家の将軍が妻や愛人たちを住まわせた住居をさします。
0	将軍以外の男性が立ち入ることのできない女性ばかりの場所で起こる、恋愛騒動、権力争いなどの人間関係を描きます。
1	将軍の妻たちが着る豪華な着物や日本庭園、ドラマのセットも話題になりました。
0	時代劇専門チャンネルは、今年10月から6ヵ月連続で「時代劇法廷」番組の新作を6本放送します。
1	時代劇法廷は、歴史上の人物を現代的な仮想裁判で裁く新しいスタイルの番組です。
1	10月の「被告人」となるのは「暴れん坊将軍」で知られる八代将軍、徳川吉宗です。
0	一般的には庶民の話を政治にとり入れようとした良いイメージのリーダーですが、この番組では詐欺罪で起訴されます。
0	時代劇の最近の傾向について、同チャンネル広報部の箕田妃希さんはこう語ります。
1	いま人気のある時代劇は、人の心にふれる作品が多いです。
0	震災で被害にあった日本人が助け合ったことが話題になりましたが、このような『人の心や人としての生き方』は時代劇の中で表現されていると思います」。
1	福島原発の事故で東日本は電力不足が深刻です。
0	節電のために、多くの企業が午前8時に始まり、午後4時に終わるサマータイム勤務を導入しています。
1	そこで、居酒屋などは今や4時に開店します。
0	ビールなどを割引し、帰るには早すぎるというお客の取り込みが盛んです。
1	こってりとあっさりの中間の味のことを言います。
0	最初は、ラーメンの好きな人がラーメンを表現する用語として使いましたが、今では日本酒やワイン、さらにはカレーやスープを表現するときにも使われます。
1	人の性格を表現するときにも使われます。
0	法務省によると、東日本大震災の翌日から４月1日までの21日間に日本を出国した外国人数は約47万人いました。
1	これにより、外国人労働者に依存していた企業は大きな打撃を受けました。
0	特に、留学生のアルバイトや外国人研修生を多く雇用していた外食産業やアパレル産業は人手不足に陥りました。
1	帰国した外国人のうち留学生は7万人いました。
1	状況をたいへん心配した親が帰国させたケースがほとんどです。
0	日本の留学生の約6割が中国人で、彼らの帰国には中国の「一人っ子政策」の影響があると思われます。
1	4月の新学期が始まる頃には留学生の9割ほどが日本に戻りました。
0	しかし、日本語教育機関は今後の見通しに不安を感じています。
1	日本語学校の学生の約７割が大学や専門学校に進みます。
0	しかし、10月期の日本語学校への入学希望者は昨年よりかなり少ないとみられます。
1	政府は2008年に「留学生30万人計画」を打ち出しました。
0	その主な狙いは世界に知日派を増やし、日本と世界をつなぐ次世代の優秀な人材を育てることにあります。
1	2010年度の留学生数は、約14万人で過去最高でした。
0	しかし、今後は東日本大震災の悪影響は避けられないと懸念されています。
1	そんなさなか、東京大学は入学時期を春から秋へ変えることを検討しています。
0	これは、欧米の大学が一般的に9月からスタートすることから、留学生の数を増やし、大学の国際化を進めることができます。
1	グローバル化の中で、企業は国境を越えて活躍できる優秀な人材を本格的に求めています。
0	日本は独特の文化を持つ先進国ですが、その文化の独自性を理解できる外国人を必要としています。
0	日本のエキスパートとなる留学生が、今、強く求められています。
1	2006年から2010年の5年間に5人の総理大臣が辞任しました。
1	日本では1986年からの25年間に17人の総理大臣が就任しています。
0	その間2年以上続いた総理大臣は4人しかいません。
0	日本の政治はメディアのバラエティーショーの一つとなりました。
1	内閣に不手際がある度に、世論調査を行い、支持率下落を発表します。
1	これが繰り返され、総理大臣は政治的資質を常に問われ、支持を失っていきます。
0	日本では良くも悪くも、実際には官僚が見えないところで政治を動かしています。
0	日本では総理大臣の椅子は単なる名誉職に過ぎないとの見方もあります。
1	警察の取締りの本当の目的を知っていますか
1	夏休みには多くの人が旅行に出かけます。
0	今年私はある観光地へ家族と車で出かけました。
1	高速道路が渋滞していたために、一般道路を走りました。
0	車はスムーズに流れ、私たちの車は流れに乗って走っていました。
1	突然、後ろから白バイのサイレンが聞こえました。
0	私はその道路の制限速度である40キロぐらいで運転していたので私たちの車は対象ではないと思いました。
1	私は徐行し、道を開けました。
0	ところが、白バイは私たちの車の前に回り込み、止まるように手をあげました。
1	警官は、「スピード違反です」と言いました。
0	私は「違反していないですよ」と言い返しました。
0	すると、警官はサイレンを鳴らした場所近くの標識を指差し、「あの標識が見えませんでしたか」と言いました。
1	警官と標識まで歩くと、そこには速度制限が30キロと書かれていました。
1	警官は私がその標識を過ぎたすぐ後に捕まえたのです。
0	これでは、どの運転手も簡単にひっかかってしまいます。
1	私は不満で、後でこの話をカーディーラーの友人に話すと、面白い話をしてくれました。
0	あるとき、警察が密かに車の取り締まりを予定していましたが、地元のラジオ局がその計画を知り、その情報を放送してしまいました。
1	警察は、怒り抗議しました。
0	しかしラジオ局は、『交通違反を捕まえるのと、交通事故を避けるのと、どちらが大切なんですか』、と反論したんです。
0	結局、「警察が取り締まることを知ればドライバーは安全運転をする」というラジオ局の主張を警察は受け入れたとのことでした。
1	そして、友人はこう続けました。
0	警察は、危険な車を取り締まっているのではなく、ドライバーが違反しやすい場所で罰金を稼いでいるんです。
1	龍之介は新原家の長男として東京に生まれました。
0	しかし、間もなくして母が精神に支障をきたし、親戚である芥川家の養子になりました。
1	養子として不安をかかえて育った後、東京帝国大学に入学します。
0	この頃から小説を書き始め、女子大生と恋に落ちました。
1	しかし、芥川家の強い反対であきらめなければなりませんでした。
0	小説家としての地位を確立した龍之介は、25歳で結婚しました。
1	しかし、翌年には人妻の女流歌人に心を移します。
1	龍之介は自身の身勝手さに苦しみます。
0	それに続き、身内にさまざまな不幸が起き、残った身内の面倒を見ることになり、龍之介は経済的に苦境に立たされます。
1	龍之介は次第に人生の目的を見失っていきます。
0	長男が生まれたとき、喜ぶどころか「何でこいつは生まれてきたのだろう。
0	頑張り続けるために、自分たちの目標と結婚の時の誓いを思い出さなければならなかった。
1	愛を育み、そこから強さを得なければならないと悟った。
0	言葉もうまくなり、お互いに何を求めているのか、もっと良く理解できるようになった。
1	私たちは成長し、さらに互いに歩み寄ったのだ。
1	私たちは 1994年に日本に帰ってきた。
0	今私は私立の女子校で英語を教え、夫は東京の洒落たレストランでシェフを務めている。
0	外国生活の難しさを身をもって体験した彼は、私のぶつかるハードルを良く理解してくれる。
1	私の受ける差別に共に怒り、私の成功を共に祝ってくれる。
1	結婚したばかりの頃に比べると、彼は私の感情を尊重してくれるようになったし、私はわがままでなくなった。
0	日本に戻ってきたことでもっと深く日本人を理解できるようになり、夫のことも分かるようになった。
1	彼が私にくれた最高の贈り物は、「忍耐」と「寛容」だ。
0	私の物覚えの悪さにめけず、彼は時間をかけて教えてくれた。
0	さらに、夫の癖のうちあるものは「日本人」特有のものだけれど、多くは「男性」特有のものであるということが分かってきた。
1	90％は文化的背景とは関係なく世界共通の、「男性」特有の習慣といえるだろう。
1	ホテル周辺には大型ショッピングセンターをはじめ多様な商業施設が整っています。
0	もちろん成田空港へは無料シャトルバスが約15分で結んでおり最高のロケーションです。
1	客室は和風の趣と機能的な洋室で、旅の疲れを癒します。
0	手軽な成田のホテルとしてお客様の願いをかなえるホテルです。
0	日本人にとって猫は、かわいくて縁起がいい存在です。
1	また、激しい反日デモが中国各地で何度も起きました。
1	それとは対照的に、日本では中国人住民に対する嫌がらせや暴力もほとんどなく平穏でした。
0	いまは無人島になっていますが、かつてはかつおぶし工場がつくられ200人以上の日本人が住んでいました。
1	1951年、日本は戦争状態を正式に終結させるためサンフランシスコにおいて連合国と平和条約を結びました。
0	そして実際、アメリカの主要な研究大学は、研究を製品に利用しようとやっきになっている、多くの日本企業から支援を受けています。
0	もちろん、日本企業は、売れる商品を作るのが世界一上手ですから、これは恰好の組み合わせといえるでしょう。
1	結論を言えば、平均的な日本人は平均的なアメリカ人よりも教育程度が高く、特に数学ではまさっているでしょう。
0	鈴木さんは、このふたつの話題にとりつかれているようですね。
1	何が彼女の興味を駆り立てるのか不思議です。
0	彼女がこれほど夢中になる裏には、異性に対する個人的な弱点が隠されているだけのように思われます。
1	でも私は離婚する気は全くなかったです。
1	私の両親も彼は悪い人間じゃないからと私に同調してくれました。
0	でも小学校へ通っていた娘は、ショックを受けノイローゼになりました。
0	応募方法から注意事項まで、やさしく説明している。
1	毛細血管が性格の鍵を握っている。
1	日本では血液型が人々の生活に予期せぬ影響を与えている。
0	例をあげると、血液型によって人事配置を決める企業がある。
1	野球コーチがチーム編成に利用したという報告もある。
0	第二次世界大戦中、日本帝国陸軍が血液型による戦闘集団を形成したという話も聞く。
0	一方、血液型に基づく教え方を採用している幼稚園の例も報告されている。
1	クラスは血液型別に分かれ、教え方も異なる。
1	出会い業者は潜在的相性の有効な指針としても広く用いている。
0	血液型と性格の関係が提起された1930年、従業員の隠された気質を知る手段として、履歴書に新しく血液型の欄が加えられた。
0	つい最近の1997年には、テレビ局5局のうちの4局がこれについての番組を放送するなど注目を浴びた。
1	今でも毎朝、今日の占いがテレビ放送されている。
1	そして、心配した目つきを私に向けた。
0	しかし、私は出来るだけ健康的なものを食べるように心がけているし、野菜もとても好きだ、と彼女を安心させた。
0	皆川さんのあたたかさが私にまで伝わったような気がし、インタビューが終わった後、思わず微笑んだ。
1	彼女の「ケア」がもしかして私にも伝わったのかもしれない。
0	高木クリニックのマッキンストリー・千枝子先生のオフィスは渋谷にあり、白いスモックで出迎えてくれた。
1	私が控え室で待っている間、若い男性が入ってきた。
1	彼は一生懸命慣れていない日本語を使って受付の人に保険証を忘れたことを伝えようとした。
0	受付の人は別な日に予約して、その時に保険証を持って来てくれればいいと勧めようとしたが、彼はまるで理解できなかった。
0	この混乱したやり取りが1分ほど続くと、突然カウンターの後ろからマッキンストリー先生がはっきりとした英語で受付の人が今まで日本語で説明していたことを簡単にまとめて彼に伝えた。
1	若い男の硬い緊張した表情が一気に解けて、完全に安心した様子でにっこり笑い、別の日に予約をとった。
1	私は先生と奥に入って、クリニックに来院する様々な患者さんの話を聞かせてもらった。
0	あなたはそれを受けるかわりに、豊臣家が住む大阪城の外堀を埋める約束を取りつけましたね。
1	あなたの戦略には独創性があり当然ビジネスモデル特許の対象となります。
0	あなたは、1600年に日本が東と西に分かれて戦った関が原の合戦で東軍の大将でしたね。
0	あの戦いはアメリカの南北戦争と同じように、国の命運をわける大戦争でした。
1	日本では有名な話でも、外国では誰も知らないですよ。
0	アメリカは密かにこの戦略をイラクに対して使ったに違いないのです。
1	少し前まで世界は東西の陣営に分かれていました。
1	東の陣営がつぶれ、西の大将アメリカの独裁となると、アメリカにたてつくイラクが目ざわりとなったのです。
0	そしてアメリカは、イラクにいんねんをつけて2度目の戦争を準備し、イラクの武力を破棄させたのです。
0	多くの人たち、とくに観光客は、日本や近隣のアジア諸国が画一的なゆえに、好きなのだ。
1	それで、すでに日本にいる少数の外国人は、自分が変化するよりもここに溶け込まざるをえないのである。
0	京都の住人である私としては、京都の真ん中にカナダタウンやアメリカタウン、オーストラリアタウンを見るのは悲しいことだ。
1	執筆者は現実的な解決を探求したのだと思うが、西洋の基準からすると不合理で、奇異に感じられる。
1	記事はドイツや韓国のように同じような問題を持つ工業国について触れなかった。
0	両国は少なくとも、一カップルの子供が日本と同様に二人以下だが、両国とも解決案をもっているとは思わない。
0	参考にすべき例は、人口増加による中国の一人っ子政策かも知れない。
1	本当に偽の食べ物ですか？
1	チュニジア国民の民主化を求めるデモはエジプトの政変に発展し、さらにアラブ諸国に広がりました。
0	各国国民に共通する政治への不満は、既得権益を握る議員や役人の構造的政治腐敗によるものです。
1	日本の国民も民間の労働者の平均より1.5倍以上高い給料をもらう公務員に批判的です。
0	日本では2年前に行われた選挙で、1955年以来実質的に行政を行ってきた自由民主党を破り、民主党が政権につきました。
0	民主党は前回の選挙で、財政不足は議員や公務員の数を減らし、税金の使われ方を見直すことで抑え、消費税は現在の税率に据え置くと約束しました。
1	しかし改革は進まず、消費税を上げる計画をし、国民の信頼を失いました。
1	そんな失望のさなか、名古屋市が脚光を浴びています。
0	2009年4月の名古屋市長選挙で河村たかし候補は、10％の市民税恒久減税、議員のボランティア化を掲げて当選しました。
1	当選後、河村市長はすぐに2300万円の市長の年収を800万円に下げました。
0	そして、市議会議員の年収を1600万円から半額の800万円に減らすなどの、さまざまな改革を議員に求めました。
0	しかし、市長と対立する議員は、名古屋市が1.8兆円の負債をかかえている中での減税、また公務員や議員たたきは人気取り政策だと批判しました。
1	河村市長を支持する市民は議会の解散を要求し、2月6日の選挙でリコールが成立しました。
0	そして一時的に辞職した河村市長は、「議員や役人は、本来、社会に奉仕するボランティアであるべきなのにその職が既得権益になっている」と再び市民に訴えました。
1	そして、同じ日に行われた市長選挙で圧倒的な票を得て再選しました。
1	また、大阪府の橋下徹知事も公務員の人件費を1割カットし、積極的な改革を進めています。
0	福島県の矢祭町は議員の数を18人から10人へ大幅に削減、年収の代わりに、議会出席一回につき3万円の報酬にするなど、大胆な改革で高く評価されています。
0	4月に行われる統一地方選挙と共に、政治改革は日本の各地で始まろうとしています。
1	日本政府の2011年の会計年度は4月から始まります。
0	92兆円の予算のうちの44兆円が国債の発行によるものです。
1	これまで借入金総額は約900兆円で、世界一の借金国です。
1	日本は高齢化社会で、年金などの社会保障費は毎年増えます。
0	1月に、アメリカの格付会社が日本の国債の格付けを下げました。
0	それにもかかわらず、ギリシャのように破たんしないのは、日本国民が個人金融資産を1400兆円、そして、日本国債の90％以上を持っているからです。
1	日本のレストランのサービスはすごすぎる?
1	日本でレストランに入ると、店員が「いらっしゃいませ」と声をかけ笑顔で迎えてくれます。
0	テーブルにつくと、店員は水とおしぼり（手をふく湿ったタオル）を運んでくるでしょう。
1	その上、日本ではチップはいりません。
0	このように配慮された日本のサービスは外国人にも好評です。
1	先日、日本人が経営するある中華レストランで昼食を食べました。
0	そこのサービスはすばらしく、味が良く、しかも料金が安いので、私はこの店でよく食べます。
0	チャーハンと餃子を食べていると、餃子の中にビニールの断片が入っていました。
1	こんなことはいままでありませんでした。
0	それで、私はウエートレスにそのことを小さな声で知らせました。
1	ウエートレスは「すみません」と何度も謝りました。
1	すぐに新しい餃子が運ばれ、店長が「申し訳ありませんでした」と言いながら、深々と頭を下げました。
0	こういうことはどんなビジネスにも起こりますが、対処の仕方でお客の気持ちは大きくかわります。
0	今度のことでこの店の早い行動と誠意ある態度に私には不満はありませんでした。
1	支払いを終えると、ウエートレスは再び謝罪し、私に封筒を差し出しました。
1	中には割引券が数枚入っていました。
0	私は恐縮しながら受け取りました。
0	この出来事は私を怒らせるどころか、この店を前よりも好きになりました。
1	私はすばらしい日本のサービスに感心しました。
1	それから、しばらくして友達にその割引券の一枚をあげ、一緒にその店に行きました。
0	店に着くと、レストランは閉まっていて、入口に張り紙がありました。
1	そこには、「先月をもって閉店しました」と書いてありました。
0	友達は「閉店することがわかっていたから、この割引券をくれたんだよ、きっと」と言って、私をからかいました。
1	私はすぐに言い返しました。
0	それはプロ野球の開幕戦が異常な熱気の中で行われた1958年4月5日の東京の後楽園球場でした。
0	この日、東京六大学野球ホームラン記録を作った長嶋茂雄、読売ジャイアンツのゴールデンルーキーがデビューしたのです。
1	長嶋の前に立ちはだかったのは、国鉄スワローズのエース金田正一投手でした。
1	後に日本最多の400勝記録を作る金田は、人気者の長嶋に対して闘志をあらわにしました。
0	長嶋はこの試合で4度バッターボックスに立ちましたが、すべて三振に終わりました。
0	しかし、力いっぱいのスイングの後に帽子が吹き飛ぶと、観客は大興奮し、それが伝説となりました。
1	その後すぐ、才能を発揮し新人王となり、ホームラン王と打点王も獲得しました。
1	長嶋は強打者だっただけでなく、守備の名手でもあり、盗塁も上手でした。
0	長嶋の背番号3とサードのポジションは少年の憧れでした。
1	長嶋は翌年に入団した王貞治と共に、巨人を不滅の9年連続日本一に導く立役者になりました。
0	通算868本の世界ホームラン記録を持つ王は、後に「記録の王」、一方の長嶋は「記憶の長嶋」と言われました。
1	特に大試合に力を発揮し、野球ファンを深く感動させました。
0	天皇陛下が初めて野球を観戦した試合では、さよならホームランを打ちました。
1	長嶋が活躍した試合の翌日のスポーツ新聞は2割増しに印刷したと言われています。
0	そして、その人気ゆえに、メディアは売上の低下を恐れて長嶋を批判することはほとんどありませんでした。
1	それで、長嶋はマスコミが作ったスーパースターという人もいます。
0	長嶋は天才と呼ばれましたが、人が見ていないところでは誰よりも練習をしたと周りの人は言います。
0	長嶋は引退後にこう語りました。
1	私は、天才ではありません。
1	業者との取引が中心で、卸した製品は着物店や美容室、雑貨店で販売されています。
0	これ以上は進まなかったので、私はかかとを鳴らし、相手になってくれた彼女に感謝して歩き去った。
1	私は彼女が誰を待っているのか気になったので、近くにあったコーヒーショップに入り、彼女を見ていた。
0	その10数分後、太って、汗かきで、はげで、背の低いサラリーマンが現れた。
1	仕事を怠けてきたように見えた。
0	彼ははげた頭の汗をふいていたが、彼女は満面の笑みをうかべ、二人は腕を組みながらすぐに行ってしまった。
1	私は追うつもりはなかった。
0	何が起きているのかは、あきらかだった。
1	彼女は援助交際をしていた。
0	私はそこでコーヒーを飲みながら、人間の本質について考えた。
0	次の数週間は何も起こらなかった。
1	それから、また彼女を見た。
1	同じ駅に立っていた。
0	彼女は私を覚えてはいないようだったが、親しげで、私達は話し始めた。
1	「あなたは、故郷のガールフレンドに似ている」と私は言った。
0	日本女性は欧米女性に劣等感をもっていると知っていたので、彼女を嫉妬させようとしたのだ。
1	数日後、彼女に電話をすると、私にもう一度会いたいと言った。
0	二人は欧米人のウエイターがいる、青山の小さなしゃれたコーヒーショップに入った。
0	そこで彼女は、自分は悪い高校生で、英語の勉強をさぼったと話した。
1	彼女は私に英語を教えてくれないかと言い、私はもちろんと答えた。
1	最初のレッスンはほとんどお世辞だった。
0	アーモンドのようなきれいな目だね。
0	背がほとんど私と同じだから、モデルをしているの？
1	それから彼女と何度か会った。
1	私達は、クラブへ行ったり、映画を見たりし、私は自分のことを話した。
0	30歳ちかくで、そろそろ家庭を持ちたいこと、英会話学校が私をマネージャーに昇進させたいと思っていることなどだ。
1	彼女は私の西洋人ガールフレンドの事を聞いてきた。
0	別れたと言うと、奇妙なことに彼女は満足したようだった。
1	私はうまくいく道が見えた。
0	ある夜、すてきなレストランで食事をした後に、私は彼女を家まで送った。
1	別れのキスをする前に、私は彼女に大切な話があると言った。
0	彼女は私を小さなアパートに招き入れ、落ちつかないようにコーヒーをいれた。
0	しかし、彼女が私の隣に座ったとき、私達はコーヒーには手もつけず激しく抱き合った。
1	しばらくして、暗闇の中、私の隣で彼女が穏やかに眠っていた。
0	私は彼女が彼女自身を私に捧げたことに気づいた。
1	私が意志を誤解させたからだ。
0	基本的に、このような女と残りの人生を一緒に過ごすことを考えただけでも背中に寒気が走った。
1	実際、自分が求めたものを得たのであるが、今はこの状況にうんざりしている。
1	数分後、彼女は目覚めると驚いた。
0	私はすでに服を着て、出る用意をしていたが、怒った顔で彼女を見ていた。
0	そして、日焼けローションのビンと髪染めの商品を投げつけた。
1	初めはショックでだまっていた彼女は、それから怒り始めた。
0	肌の色さえも偽者だ。
1	そのお前の目は何だ？
1	私は驚いたような声をあげた。
0	「コンタクトレンズをはずしたわ」と、彼女はどもりながら言った。
1	私はあえぎながら言った。
0	だって、お前のしていることすべてが、嘘だから。
1	お前は人間じゃなくて、カメレオン女だ。
0	私は彼女から離れ、ドアをバタンと閉めて歩き去った。
1	街を歩くうちに、私の怒りはおさまっていた。
0	4000年の歴史に自分が溶け込んでいくのを感じながら正に夢の生活を営んでいる心境だ。
0	ひとつの夢が叶うとまた新たな夢が生まれるものである。
1	私の心の中にはすでに新たな夢が育ち始めた。
1	病気によるストレスを軽減する為に、生け花を習い、美しいデザインを楽しみます。
0	医療制度の先進国イギリスにおいては、代替医療の一部は、既に健康保険制度の中に組みこまれています。
1	同国ではドクターからの依頼により、健康保険を使ってレイキヒーリングを受けることも出来るようになっています。
0	レイキは日本ではあまりなじみがありませんが、実は1922年に、日本人の臼井ミカオ氏によって創建されたヒーリングメソッドです。
0	戦前にハワイを経由して世界各国に普及し、現在では世界で最もポピュラーな癒しの技術の一つとして定着しています。
1	今ではReikiと云う言葉は、世界中どこでも、そのままで通じます。
0	左脳を使う論理思考だけでなく、右脳も動かせばあなたもスピリチュアルヒーラーになれます。
1	そのような場合にカタカナが役に立ちます。
1	しかしそれでもラテン文字は重要です。
0	今でも、高校で使われている世界史の教科書や用語集で、漢字文化圏の人名にラテン文字表記を付けてあるものは皆無です。
0	人によっては、大概の生徒達は中国語も韓国語も知らず、ラテン文字で名前を示してもまともに読めないのだからカタカナを使う方がよい、と言うかもしれません。
1	しかし多くの場合、このような理屈は他の言語に関しては用いられないようです。
0	外国人の名前をラテン文字表記で知っておくのはよいことだけれども、それは中国や朝鮮半島の人名には必要ない、という雰囲気があるように思えてなりません。
1	このようなことは政治的公平さに欠けると思います。
1	教科書が真の国際化を促進しているとは思いません。
0	鳥インフルエンザが起きたのは誰のせい？
0	牛の最大の輸入国であるアメリカで狂牛病が見つかり、日本政府は輸入を中止した。
